Subject,Course Number,Course Name,Course Code,Workload %
"CLARCH","220","Great Buildings of Ancient Greece and Rome","CLARCH220","N/A"
"CLARCH","221","Introduction to Greek Archaeology","CLARCH221","14"
"CLARCH","222","Intro Roman Arch","CLARCH222","13"
"CLARCH","250","Topics in Classical Archaeology","CLARCH250","26"
"CLARCH","323","Introduction to Field Archaeology","CLARCH323","17"
"CLARCH","327","Jews in the Roman Mediterranean: Archaeology, Religion, and Culture","CLARCH327","N/A"
"CLARCH","350","Topics in Classical Archaeology","CLARCH350","N/A"
"CLARCH","354","Ancient Jerusalem: Archaeology, Religion, and Culture","CLARCH354","47"
"CLARCH","365","Alex the Grt","CLARCH365","N/A"
"CLARCH","375","Engaging Antiquity: Heritage, Museums, Media, Tourism, and Communities","CLARCH375","N/A"
"CLARCH","382","Food in the Ancient World: Subsistence and Symbol","CLARCH382","30"
"CLARCH","383","Death in the Ancient World","CLARCH383","6"
"CLARCH","387","Archaeology of Ancient Housing","CLARCH387","N/A"
"CLARCH","389","Pompeii","CLARCH389","11"
"CLARCH","420","Greece before History: The Art and Archaeology of Greek Lands ca 3500 to 700 BCE","CLARCH420","N/A"
"CLARCH","424","Arch-Roman Prov","CLARCH424","N/A"
"CLARCH","425","Hellenistic and Republican Roman Architecture","CLARCH425","N/A"
"CLARCH","433","Greek Sculpture","CLARCH433","N/A"
"CLARCH","435","Art&Arch-Asia MI","CLARCH435","N/A"
"CLARCH","440","Cities Greece","CLARCH440","N/A"
"CLARCH","443","The Art and Archaeology of Greek Colonization","CLARCH443","N/A"
"CLARCH","470","Upper Level Topics in Classical Archaeology","CLARCH470","44"
"CLARCH","480","Plants in Archaeology","CLARCH480","N/A"
"CLARCH","482","Ceramic Analysis","CLARCH482","N/A"
"CLARCH","495","Senior Honors Research","CLARCH495","N/A"
"CLARCH","496","Practicum in Museum Studies","CLARCH496","N/A"
"CLARCH","497","Practicum in Field Archaeology","CLARCH497","N/A"
"CLARCH","499","Supervised Reading","CLARCH499","N/A"
"CLARCH","515","Arch Roman Econ","CLARCH515","N/A"
"CLARCH","521","Review of Greek Archaeology","CLARCH521","N/A"
"CLARCH","522","Review of Roman Archaeology","CLARCH522","N/A"
"CLARCH","550","Topics in CLARCH","CLARCH550","N/A"
"CLARCH","599","Supervised Study","CLARCH599","N/A"
"CLARCH","600","Proseminar CL Arch","CLARCH600","N/A"
"CLARCH","606","Lat Inscription","CLARCH606","N/A"
"CLARCH","626","Roman Sculpture: Image and Identity","CLARCH626","N/A"
"CLARCH","632","Grk Numismatics","CLARCH632","N/A"
"CLARCH","633","Roman Numismatcs","CLARCH633","N/A"
"CLARCH","684","Roman Imperialism","CLARCH684","N/A"
"CLARCH","815","Hellenis City Ne","CLARCH815","N/A"
"CLARCH","821","Bronze Age Ex & Econ","CLARCH821","N/A"
"CLARCH","831","Theoretical Approaches in Classical Art and Archaeology","CLARCH831","N/A"
"CLARCH","833","The Archaeology of Food in the Mediterranean World","CLARCH833","N/A"
"CLARCH","842","Topograph Athens","CLARCH842","N/A"
"CLARCH","844","Theoret Issues","CLARCH844","N/A"
"CLARCH","856","Problems in Western Mediterranean Prehistory","CLARCH856","N/A"
"CLARCH","860","Conceptualizing Empire","CLARCH860","N/A"
"CLARCH","880","Dissertation Writing Workshop for Ancient Medieval and Related Fields","CLARCH880","N/A"
"CLARCH","890","Prob Greek Arc","CLARCH890","N/A"
"CLARCH","990","Diss-Precand","CLARCH990","N/A"
"CLARCH","993","Sem for Instructors","CLARCH993","N/A"
"CLARCH","995","Diss-Cand","CLARCH995","N/A"
"CLARINET","100","Performance","CLARINET100","N/A"
"CLARINET","111","Performance","CLARINET111","N/A"
"CLARINET","112","Performance","CLARINET112","N/A"
"CLARINET","113","Performance","CLARINET113","N/A"
"CLARINET","114","Performance","CLARINET114","N/A"
"CLARINET","115","Performance","CLARINET115","N/A"
"CLARINET","116","Performance","CLARINET116","N/A"
"CLARINET","139","Performance","CLARINET139","N/A"
"CLARINET","140","Performance","CLARINET140","N/A"
"CLARINET","150","Performance","CLARINET150","N/A"
"CLARINET","190","Performance","CLARINET190","N/A"
"CLARINET","217","Performance","CLARINET217","N/A"
"CLARINET","218","Performance","CLARINET218","N/A"
"CLARINET","219","Performance","CLARINET219","N/A"
"CLARINET","220","Performance","CLARINET220","N/A"
"CLARINET","221","Performance","CLARINET221","N/A"
"CLARINET","222","Performance","CLARINET222","N/A"
"CLARINET","239","Performance","CLARINET239","N/A"
"CLARINET","240","Performance","CLARINET240","N/A"
"CLARINET","339","Performance","CLARINET339","N/A"
"CLARINET","340","Performance","CLARINET340","N/A"
"CLARINET","400","Performance","CLARINET400","N/A"
"CLARINET","415","Performance","CLARINET415","N/A"
"CLARINET","416","Performance","CLARINET416","N/A"
"CLARINET","417","Performance","CLARINET417","N/A"
"CLARINET","418","Performance","CLARINET418","N/A"
"CLARINET","419","Performance","CLARINET419","N/A"
"CLARINET","420","Performance","CLARINET420","N/A"
"CLARINET","421","Performance","CLARINET421","N/A"
"CLARINET","422","Performance","CLARINET422","N/A"
"CLARINET","423","Performance","CLARINET423","N/A"
"CLARINET","424","Performance","CLARINET424","N/A"
"CLARINET","425","Performance","CLARINET425","N/A"
"CLARINET","426","Performance","CLARINET426","N/A"
"CLARINET","439","Performance","CLARINET439","N/A"
"CLARINET","440","Performance","CLARINET440","N/A"
"CLARINET","500","Performance","CLARINET500","N/A"
"CLARINET","527","Performance","CLARINET527","N/A"
"CLARINET","528","Performance","CLARINET528","N/A"
"CLARINET","532","Performance","CLARINET532","N/A"
"CLARINET","539","Performance","CLARINET539","20"
"CLARINET","540","Performance","CLARINET540","18"
"CLARINET","600","Performance","CLARINET600","N/A"
"CLARINET","639","Performance","CLARINET639","N/A"
"CLARINET","640","Performance","CLARINET640","N/A"
"CLCIV","101","Classical Civilization I: The Ancient Greek World (in English)","CLCIV101","60"
"CLCIV","120","First-year Seminar in Classical Civilization (Humanities)","CLCIV120","16"
"CLCIV","121","First-year Writing Seminar in Classical Civilization","CLCIV121","12"
"CLCIV","125","Mini Course in Classical Civilization","CLCIV125","25"
"CLCIV","140","Ancient Rome on Screen","CLCIV140","5"
"CLCIV","202","The Ancient Roman World","CLCIV202","10"
"CLCIV","217","Minicourse on the Origins of Medical Terminology","CLCIV217","20"
"CLCIV","220","Music in the Ancient World","CLCIV220","0"
"CLCIV","250","Topics in the Ancient World","CLCIV250","12"
"CLCIV","253","The Mediterranean: Classical Studies","CLCIV253","9"
"CLCIV","257","Ancient Law","CLCIV257","8"
"CLCIV","260","Sex and Gender in the Ancient World","CLCIV260","N/A"
"CLCIV","277","Environmental History of the Ancient Mediterranean","CLCIV277","N/A"
"CLCIV","288","Ancient Greek and Roman Philosophy","CLCIV288","41"
"CLCIV","302","The Roman Republic","CLCIV302","49"
"CLCIV","303","Women in the Ancient Mediterranean","CLCIV303","13"
"CLCIV","314","Astronomy Before the Telescope: History, Problems, Aftermath","CLCIV314","N/A"
"CLCIV","327","Jews in the Roman Mediterranean: Archaeology, Religion, and Culture","CLCIV327","N/A"
"CLCIV","328","Ancient Languages and Scripts","CLCIV328","17"
"CLCIV","341","Classics and Cinema","CLCIV341","30"
"CLCIV","345","Slavery and Ethnicity in the Ancient World","CLCIV345","10"
"CLCIV","348","Greek Science","CLCIV348","N/A"
"CLCIV","350","Topics in Classical Civilization","CLCIV350","16"
"CLCIV","354","Ancient Jerusalem: Archaeology, Religion, and Culture","CLCIV354","47"
"CLCIV","358","Ancient Religion: Tradition and Transformation","CLCIV358","N/A"
"CLCIV","365","The Age of Alexander the Great","CLCIV365","N/A"
"CLCIV","367","Plato","CLCIV367","29"
"CLCIV","368","Aristotle","CLCIV368","N/A"
"CLCIV","369","Hellenistic Philosophy","CLCIV369","42"
"CLCIV","371","Sport in the Ancient Greek World","CLCIV371","10"
"CLCIV","372","Sports and Daily Life in Ancient Rome","CLCIV372","13"
"CLCIV","375","War in Greek and Roman Civilization","CLCIV375","12"
"CLCIV","376","Emperors of Rome","CLCIV376","20"
"CLCIV","379","Pompeii","CLCIV379","11"
"CLCIV","382","Food in the Ancient World: Subsistence and Symbol","CLCIV382","30"
"CLCIV","383","Death in the Ancient World","CLCIV383","6"
"CLCIV","385","Greek Mythology","CLCIV385","7"
"CLCIV","389","The Philosophy of Happiness: From Ancient Wisdom To Modern Science","CLCIV389","1"
"CLCIV","392","Ancient Medicine in Greece & Rome","CLCIV392","5"
"CLCIV","393","Plato's Dialogues in English","CLCIV393","N/A"
"CLCIV","436","From Caesar to Augustus: Rome's Triumviral Period","CLCIV436","N/A"
"CLCIV","450","Ancient Comedy","CLCIV450","N/A"
"CLCIV","468","Grks,Romans&Egypt","CLCIV468","N/A"
"CLCIV","470","Upper Level Topics in Antiquity","CLCIV470","24"
"CLCIV","476","Pagans and Christians in the Roman World","CLCIV476","N/A"
"CLCIV","480","Studying Antiquity","CLCIV480","44"
"CLCIV","495","Senior Honors Research","CLCIV495","N/A"
"CLCIV","499","Supervised Reading","CLCIV499","N/A"
"CLIMATE","102","Extreme Weather","CLIMATE102","12"
"CLIMATE","105","Our Changing Atmosphere","CLIMATE105","6"
"CLIMATE","171","Introduction to Global Change:  The Science Behind Sustainability","CLIMATE171","18"
"CLIMATE","172","Climate Change and Sustainability: Environmental Challenges of the 21st Century","CLIMATE172","18"
"CLIMATE","280","Undergraduate Research Experience","CLIMATE280","N/A"
"CLIMATE","320","Earth Systems Evolution","CLIMATE320","8"
"CLIMATE","321","Earth Systems Dynamics","CLIMATE321","46"
"CLIMATE","323","Earth System Analysis","CLIMATE323","9"
"CLIMATE","324","Instruments for Atmospheric and Space Sciences","CLIMATE324","N/A"
"CLIMATE","350","Atmospheric Thermodynamics","CLIMATE350","0"
"CLIMATE","380","Introduction to Atmospheric Radiation","CLIMATE380","3"
"CLIMATE","381","Undergraduate Research Experience II","CLIMATE381","N/A"
"CLIMATE","401","Geophysical  Fluid Dynamics","CLIMATE401","66"
"CLIMATE","405","Special Topics","CLIMATE405","11"
"CLIMATE","410","Earth System Modeling","CLIMATE410","N/A"
"CLIMATE","411","Cloud and Precipitation Processes","CLIMATE411","29"
"CLIMATE","414","Weather Systems","CLIMATE414","N/A"
"CLIMATE","421","Introduction of Physical Oceanography","CLIMATE421","25"
"CLIMATE","423","Data Analysis and Visualization for Geoscientists","CLIMATE423","10"
"CLIMATE","431","Wireless Link Design","CLIMATE431","64"
"CLIMATE","440","Meteorological Analysis Laboratory","CLIMATE440","N/A"
"CLIMATE","451","Atmospheric Dynamics I","CLIMATE451","N/A"
"CLIMATE","455","Senior Capstone Design","CLIMATE455","N/A"
"CLIMATE","463","Air Pollution Meteorology","CLIMATE463","6"
"CLIMATE","466","Carbon-Climate Interaction","CLIMATE466","N/A"
"CLIMATE","473","Climate Physics","CLIMATE473","4"
"CLIMATE","474","Ice Sheets, Glaciers and Climate Change","CLIMATE474","N/A"
"CLIMATE","479","Atmospheric Chemistry","CLIMATE479","N/A"
"CLIMATE","480","Climate Change: A Multidisciplinary Approach to Problem Solving","CLIMATE480","1"
"CLIMATE","485","Principles and Applications of Remote Sensing","CLIMATE485","22"
"CLIMATE","498","Practicum in Climate and Space Science","CLIMATE498","N/A"
"CLIMATE","499","Directed Study","CLIMATE499","23"
"CLIMATE","501","Seminars in Climate, Atmospheres and Space Sciences","CLIMATE501","3"
"CLIMATE","524","General Circulation","CLIMATE524","N/A"
"CLIMATE","530","Using Climate-Change Knowledge in Planning and Design","CLIMATE530","N/A"
"CLIMATE","532","Radiative Transfer","CLIMATE532","N/A"
"CLIMATE","551","Advanced Fluid Dynamics for Climate and Space Sciences","CLIMATE551","26"
"CLIMATE","565","Planetary Science","CLIMATE565","N/A"
"CLIMATE","567","Chemical Dynamics","CLIMATE567","N/A"
"CLIMATE","585","Inverse Methods for Remote Sensing","CLIMATE585","N/A"
"CLIMATE","586","Advanced Data Analysis Techniques","CLIMATE586","8"
"CLIMATE","587","Microwave Remote Sensing","CLIMATE587","21"
"CLIMATE","588","Regional Scale Climate","CLIMATE588","7"
"CLIMATE","589","Art of Climate Modeling","CLIMATE589","N/A"
"CLIMATE","591","Climate Practicum I","CLIMATE591","N/A"
"CLIMATE","592","Climate Practicum II","CLIMATE592","N/A"
"CLIMATE","605","Current Topics in Climate and Space Sciences and Engineering","CLIMATE605","N/A"
"CLIMATE","690","Thesis/M.S.","CLIMATE690","N/A"
"CLIMATE","701","Special Problems","CLIMATE701","17"
"CLIMATE","746","CLaSP Graduate Professional Development","CLIMATE746","N/A"
"CLIMATE","747","Proposal Development","CLIMATE747","N/A"
"CLIMATE","748","Student Presentation","CLIMATE748","N/A"
"CLIMATE","749","Atmospheric and Space Science Seminar","CLIMATE749","4"
"CLIMATE","990","Diss-Precand","CLIMATE990","8"
"CLIMATE","995","Diss-Cand","CLIMATE995","12"
"CLLING","599","Directed Reading","CLLING599","N/A"
"CLLING","635","Comp Gram-Gk&Latin","CLLING635","N/A"
"CLLING","637","Greek Dialects","CLLING637","N/A"
"CLLING","651","Mycenaean Greek","CLLING651","N/A"
"CLLING","990","Diss-Precand","CLLING990","N/A"
"CLLING","995","Diss-Cand","CLLING995","N/A"
"CMBIOL","599","Non-Diss Research","CMBIOL599","N/A"
"CMBIOL","630","Genetics","CMBIOL630","N/A"
"CMBIOL","850","Seminar","CMBIOL850","N/A"
"CMBIOL","990","Diss-Precand","CMBIOL990","N/A"
"CMBIOL","995","Diss-Cand","CMBIOL995","N/A"
"CMPLXSYS","100","Complexity: From Simple Rules to Complex Behavior","CMPLXSYS100","14"
"CMPLXSYS","196","First-Year Seminar in Complex Systems","CMPLXSYS196","N/A"
"CMPLXSYS","250","Energy and Climate Change: Technology, Markets, and Policy","CMPLXSYS250","1"
"CMPLXSYS","251","Computational Social Sciences","CMPLXSYS251","9"
"CMPLXSYS","260","Tipping Points, Bandwagons and Cascades:  From Individual Behavior to Social Dynamics","CMPLXSYS260","N/A"
"CMPLXSYS","270","Introduction to Agent-Based Modeling","CMPLXSYS270","15"
"CMPLXSYS","325","Memes, Measles and Misinformation","CMPLXSYS325","16"
"CMPLXSYS","335","Introduction to Network Science","CMPLXSYS335","N/A"
"CMPLXSYS","351","Introduction to Social Science Data","CMPLXSYS351","41"
"CMPLXSYS","391","Introduction to Modeling Political Processes","CMPLXSYS391","19"
"CMPLXSYS","399","Independent Study-Directed Readings","CMPLXSYS399","N/A"
"CMPLXSYS","401","History and Philosophy of Complex Systems","CMPLXSYS401","5"
"CMPLXSYS","425","Evolution in Silico","CMPLXSYS425","N/A"
"CMPLXSYS","431","Modeling Infectious Diseases","CMPLXSYS431","N/A"
"CMPLXSYS","445","Entropy and Information: Concepts and Applications","CMPLXSYS445","6"
"CMPLXSYS","460","A Random Walk through Stochastic Processes/Applied Stochastic Processes","CMPLXSYS460","N/A"
"CMPLXSYS","466","Mathematical Ecology","CMPLXSYS466","N/A"
"CMPLXSYS","489","Advanced Topics in Complex Systems","CMPLXSYS489","N/A"
"CMPLXSYS","501","An Introduction to Complex Systems","CMPLXSYS501","5"
"CMPLXSYS","510","Introduction to Adaptive Systems","CMPLXSYS510","68"
"CMPLXSYS","511","Theory of Complex Systems","CMPLXSYS511","42"
"CMPLXSYS","530","Computer Modeling of Complex Systems","CMPLXSYS530","9"
"CMPLXSYS","535","Theory of Social and Technological Networks","CMPLXSYS535","33"
"CMPLXSYS","536","Computational Modeling of Cancer Risk and Epidemiology","CMPLXSYS536","N/A"
"CMPLXSYS","541","Introduction to Nonlinear Dynamics and the Physics of Complexity","CMPLXSYS541","49"
"CMPLXSYS","599","Independent Study of Complex Systems","CMPLXSYS599","N/A"
"COGSCI","200","Introduction to Cognitive Science","COGSCI200","3"
"COGSCI","209","Language and Human Mind","COGSCI209","5"
"COGSCI","301","Special Topics for Cognitive Science","COGSCI301","7"
"COGSCI","302","Topics in Moral Psychology","COGSCI302","5"
"COGSCI","303","Cognitive Science and Psychopathology","COGSCI303","8"
"COGSCI","321","Alien Anatomy: How ChatGPT Works","COGSCI321","12"
"COGSCI","401","Special Topics for Cognitive Science","COGSCI401","N/A"
"COGSCI","432","Introduction to Neurolinguistics","COGSCI432","N/A"
"COGSCI","445","Introduction to Machine Learning for Natural Language Processing","COGSCI445","N/A"
"COGSCI","446","Cognitive Science and Generative AI","COGSCI446","N/A"
"COGSCI","497","Directed Research in Cognitive Science","COGSCI497","N/A"
"COGSCI","498","Independent Study for Cognitive Science","COGSCI498","N/A"
"COGSCI","499","Senior Honors Research for Cognitive Science","COGSCI499","0"
"COGSCI","700","Cross-Disciplinary Perspectives in Cognitive Science","COGSCI700","N/A"
"COMM","101","The Media, Past and Present","COMM101","13"
"COMM","102","Media Processes and Effects","COMM102","2"
"COMM","159","First-year Seminar in Media Issues","COMM159","21"
"COMM","221","Quantitative Skills for Research in Mass Communication and Marketing","COMM221","19"
"COMM","222","Media Analysis: Concepts and Methods","COMM222","N/A"
"COMM","230","Principles of Advertising","COMM230","0"
"COMM","251","Understanding Media Industries","COMM251","7"
"COMM","261","Views on the News: What Shapes our Media Content","COMM261","5"
"COMM","271","Communication Revolutions","COMM271","30"
"COMM","281","Media Psychology","COMM281","31"
"COMM","290","Public Speaking in the Digital Age","COMM290","17"
"COMM","291","Public Speaking:  World of Work","COMM291","0"
"COMM","292","Argumentation and Debate","COMM292","N/A"
"COMM","304","Mini Course in Communication and Media","COMM304","3"
